,track_name,artist,streams,uid,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
986,Overdue (with Travis Scott),"Metro Boomin, Travis Scott",7248863,2mYDDUkBcgFNBqkWctyyuc,0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133,audio_features,166093,4
987,Problems,Lil Wayne,7240428,0ubdf6zWT1It2saK41SkO0,0.803,0.571,2,-6.937,1,0.296,0.0169,0.0,0.252,0.101,140.002,audio_features,208504,4
988,Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert",7232537,4Km5HrUvYTaSUfiSGPJeQR,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,audio_features,343150,4
989,There for You,"Martin Garrix, Troye Sivan",7224386,6jA8HL9i4QGzsj6fjoxp8Y,0.611,0.644,6,-7.607,0,0.0553,0.124,0.0,0.124,0.13,105.969,audio_features,221904,4
990,MoshPit (feat. Juice WRLD),"Kodak Black, Juice WRLD",7102756,4KX8vXbouybtUptEyYxtIk,0.769,0.627,7,-4.064,1,0.262,0.394,0.0,0.106,0.49,157.938,audio_features,164038,4
991,On Me (feat. Cardi B),"Meek Mill, Cardi B",7078482,3DnZfpfe8wLeJgzc00gKeW,0.864,0.666,1,-5.525,1,0.234,0.0482,0.0,0.134,0.538,132.12,audio_features,225008,4
992,Chambea,Bad Bunny,7025299,6ElmxV9B2mSNscEjP27M7i,0.854,0.868,0,-3.455,1,0.154,0.24,0.00204,0.152,0.631,115.99,audio_features,192000,4
993,FLIP THE SWITCH (feat. Drake),"Quavo, Drake",7013195,1rlIrbWboTRGeKfHhgbJRZ,0.853,0.637,3,-5.924,0,0.331,0.129,0.0,0.267,0.496,86.048,audio_features,156195,4
994,get well soon,Ariana Grande,7012183,7u6DMPznGbpziuEgCE0JGQ,0.604,0.449,9,-6.564,0,0.0353,0.657,0.0,0.0932,0.528,100.355,audio_features,322027,4
995,Loco Enamorado,"Abraham Mateo, Farruko, Christian Daniel",6999698,4N1c5rmWOzRmB9SMacr5wB,0.69,0.872,11,-2.984,0,0.0588,0.226,0.0,0.0858,0.731,94.0,audio_features,252200,4
996,Star Treatment,Arctic Monkeys,6975933,0b93tWwuoAC0nXe1CfR30I,0.581,0.767,7,-5.026,0,0.0527,0.243,0.00131,0.141,0.673,120.07,audio_features,354640,4
997,Peace & Love,"Charlie Charles, Sfera Ebbasta, Ghali",6947126,4BGmYEDOK1swwoxTtfmVZD,0.68,0.785,8,-5.313,1,0.0615,0.14,0.0,0.309,0.319,152.962,audio_features,182745,4
998,Supastars,Migos,6939524,7yt6eiZQCkVFEzwGp4Pbor,0.782,0.686,1,-4.383,1,0.0594,0.253,0.0,0.08,0.334,75.948,audio_features,293138,4
999,Ladders,Mac Miller,6867828,39NDBdU5Xkm5pCFGa5kZtI,0.802,0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,0.291,103.961,audio_features,287040,4
1000,Hittas,Lil Wayne,6844426,5s6pKnF3ZPtuqvEx1i1V7U,0.789,0.765,2,-3.93,1,0.379,0.274,0.0,0.216,0.679,144.049,audio_features,223617,4
1001,Believer,Imagine Dragons,6839256,1NtIMM4N0cFa1dNzN15chl,0.772,0.78,10,-4.288,0,0.108,0.0512,0.0,0.119,0.719,124.988,audio_features,204347,4
1002,Wassup,"Logic, Big Sean",6744472,5KVciTEfXvpcFHR3RFbtJy,0.777,0.57,1,-6.833,1,0.0472,0.0869,0.0,0.121,0.321,139.993,audio_features,219480,4
1003,Rudolph The Red-Nosed Reindeer,Dean Martin,6712009,2L9QLAhrvtP4EYg1lY0Tnw,0.478,0.201,7,-16.768,1,0.0332,0.919,0.0,0.0854,0.857,136.471,audio_features,135760,4
1004,"No More (feat. Travis Scott, Kodak Black & 21 Savage)","Metro Boomin, Travis Scott, Kodak Black, 21 Savage",6624824,1HLL8X0LH20F6Z9SLXLIjr,0.636,0.501,11,-7.26,0,0.329,0.413,0.0,0.339,0.196,82.309,audio_features,265120,4
1005,the light is coming (feat. Nicki Minaj),"Ariana Grande, Nicki Minaj",6619956,5iZ4hcpCgFVijq5OOjBTKZ,0.879,0.544,6,-5.667,0,0.151,0.0149,1.14e-05,0.0291,0.67,99.005,audio_features,228400,4
1006,Carol of the Bells,"Mykola Dmytrovych Leontovych, John Williams",6584520,4tHqQMWSqmL6YjXwsqthDI,0.418,0.106,8,-22.507,0,0.0448,0.994,0.0292,0.179,0.8,46.718,audio_features,85267,4
1007,White Sand,"Migos, Travis Scott, Ty Dolla $ign, Big Sean",6513207,2KokOIKdw4zZutDil85Ugh,0.827,0.591,5,-7.504,0,0.0744,0.0307,0.0,0.273,0.402,142.113,audio_features,202835,4
1008,Open Safe,Lil Wayne,6511628,7EgI0dCaQuHFe3OTj5EpWI,0.929,0.598,1,-5.373,1,0.156,0.00705,0.0,0.0549,0.501,96.012,audio_features,223939,4
1009,Yuck,Logic,6510396,0D5CXSUx8GOCHSY8KWgi9h,0.619,0.798,11,-5.517,0,0.381,0.168,0.0,0.17,0.71,156.151,audio_features,173693,4
1010,Christmas (Baby Please Come Home),Darlene Love,6495386,6bNuwzORFWORu9Ym7dBCPl,0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,audio_features,166453,4
1011,borderline (feat. Missy Elliott),"Ariana Grande, Missy Elliott",6455372,4b7mLZQWsy0rLnrMtPA9fQ,0.761,0.818,6,-5.238,0,0.0978,0.058,0.0,0.11,0.348,110.99,audio_features,177533,4
1012,$$$ - with Matt Ox,"XXXTENTACION, Matt Ox",6443057,65u1dHQyQyE4y4aN2eDmMF,0.774,0.507,1,-6.952,0,0.065,0.0636,0.0,0.138,0.508,140.067,audio_features,130403,4
1013,Uptown Vibes (feat. Fabolous & Anuel AA),"Meek Mill, Anuel AA, Fabolous",6416037,2tnlNVAhuQGgoFJxALVeXx,0.655,0.835,1,-3.451,1,0.059,0.0459,0.0,0.409,0.165,91.035,audio_features,190412,4
1014,Joy To The World,Nat King Cole,6380968,1VuAamHM7P3VQQEXYGG3Uu,0.553,0.337,10,-10.334,1,0.03,0.818,0.0,0.113,0.662,101.918,audio_features,84987,4
1015,can't leave without it,21 Savage,6359713,0hPLZrnDgtKxrym1BHjDhd,0.872,0.591,6,-6.952,0,0.359,0.111,0.0,0.144,0.696,131.982,audio_features,205352,4
1016,Foot Fungus,Ski Mask The Slump God,6357139,3EikYy40GMSp8l5mDV6IQo,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,audio_features,129547,4
1017,"Merry Christmas, Happy Holidays",*NSYNC,6340719,15coTBAzEN1bOeipoNDZAR,0.643,0.939,5,-3.967,1,0.0463,0.104,0.0,0.881,0.756,104.999,audio_features,255307,4
1018,Dreamcatcher (feat. Swae Lee & Travis Scott),"Metro Boomin, Swae Lee, Travis Scott",6331627,6osMzmRHCVETbZMHceLRmh,0.675,0.23,1,-10.363,0,0.204,0.191,0.0,0.104,0.101,173.962,audio_features,211920,4
1019,"If I'm Lyin', I'm Flyin'",Kodak Black,6324281,2uMTscYuCT3BZ0OCzH3MwN,0.715,0.617,11,-5.558,0,0.242,0.1,3.62e-06,0.186,0.289,176.108,audio_features,130929,4
1020,Took His Time,Lil Wayne,6302597,1Dk3CfJEtqvj7Xg2AWwfEn,0.753,0.703,5,-3.417,0,0.213,0.144,0.0,0.325,0.641,149.991,audio_features,262400,4
1021,I'll Be Home for Christmas,Michael Bublé,6301385,0tXPhc8LvM4dPvoRwI66XQ,0.282,0.101,7,-14.657,1,0.0315,0.934,5.05e-05,0.159,0.141,83.13,audio_features,264827,4
1022,One Point Perspective,Arctic Monkeys,6301161,1t67WYNfUxfOiwaz7SJ66b,0.714,0.585,8,-4.57,1,0.0419,0.057,0.00444,0.144,0.842,77.104,audio_features,208640,4
1023,Estamos Bien,Bad Bunny,6269084,1DRJZUVcs6i6TkdNUXAi6m,0.794,0.576,9,-4.941,0,0.109,0.799,3.23e-06,0.122,0.458,120.087,audio_features,208379,4
1024,BoomTrap Protocol,Logic,6259796,4fZxGiES1FKbNqJPrI4L3s,0.747,0.532,10,-5.474,0,0.0394,0.0549,2.78e-06,0.121,0.347,77.032,audio_features,221360,4
1025,Do You Hear What I Hear? - Remastered 2006,Bing Crosby,6211929,4EZUcj7c8n9pWIwHqN0DoH,0.489,0.328,10,-10.892,1,0.0261,0.891,0.00038,0.307,0.405,100.83,audio_features,165960,4
1026,Warm It Up,"Logic, Young Sinatra",6176786,3W4JFzOQdo5J2Wgt9DFg24,0.827,0.643,10,-6.414,0,0.0899,0.257,0.0,0.094,0.433,95.965,audio_features,240093,4
1027,Winter Wonderland - Remastered,Bing Crosby,6175003,5VEuraNSVxMTzDTtrmL3lQ,0.648,0.228,3,-12.335,1,0.0454,0.769,0.0,0.0983,0.503,125.526,audio_features,144827,4
1028,"Baby, It's Cold Outside",Dean Martin,6152964,4MrfQL4TYQXJBlZYpAHTuE,0.469,0.196,0,-16.093,1,0.0571,0.882,0.0,0.0513,0.537,130.036,audio_features,143733,3
1029,Calling My Spirit,Kodak Black,6148017,2MShy1GSSgbmGUxADNIao5,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,audio_features,152000,4
1030,RONDO,"6ix9ine, Tory Lanez, Young Thug",6122294,1Y500yrabUJY2mIQS3RDt4,0.765,0.801,9,-4.809,0,0.174,0.0595,0.0,0.724,0.747,95.071,audio_features,138474,4
1031,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)","A$AP Rocky, Moby, T.I., Kid Cudi",6099486,3oHkMCVJyOcjg5FhfLc2Rq,0.428,0.754,5,-6.416,0,0.179,0.3,0.0,0.136,0.394,125.948,audio_features,315773,4
1032,Wizard Of Oz,Logic,6090443,2ycWek3FNNVHBhz2TcnOzZ,0.72,0.601,11,-6.931,0,0.0376,0.051,0.0,0.0753,0.0527,146.002,audio_features,144627,4
1033,Estamos Bien,Bad Bunny,6082187,1gng5xQBiYCVDkHS0IKLyk,0.801,0.548,9,-5.98,0,0.134,0.804,4.45e-06,0.098,0.452,120.119,audio_features,212715,4
1034,Be Careful,Cardi B,6053194,6J3YPOejivwLSjM2dru5Ad,0.818,0.563,2,-8.096,1,0.398,0.0253,0.0,0.0909,0.486,152.108,audio_features,210675,4
1035,CLOSE (feat. Travis Scott) - From SR3MM,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Travis Scott",6043525,1oUudyBYVGMIC8JXeIsFzq,0.691,0.736,0,-4.993,1,0.0321,0.104,0.0,0.111,0.0395,140.034,audio_features,193510,4
1036,Solo de Mi,Bad Bunny,6014131,5YOkA7qd2983FtBQnP8sYx,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,audio_features,197968,4
1037,Jingle Bells (feat. The Puppini Sisters),"Michael Bublé, The Puppini Sisters",6007026,4qBejt9FeqLI9blHI1Nq1x,0.702,0.588,5,-5.914,1,0.0563,0.634,0.0,0.198,0.849,122.945,audio_features,159973,3
1038,Mistletoe And Holly - Remastered 1999,Frank Sinatra,5992745,7faDzZnZYqTyYThx2sbHVQ,0.607,0.103,9,-14.405,1,0.0404,0.804,0.0,0.076,0.341,110.378,audio_features,136427,4
1039,What's Free (feat. Rick Ross & Jay Z),"Meek Mill, JAY-Z, Rick Ross",5949449,4iQ5gmTAzWfK8JyFC2LBox,0.511,0.718,11,-6.293,0,0.404,0.000322,0.0,0.111,0.267,166.42,audio_features,362839,4
1040,Fallin' All In You,Shawn Mendes,5941368,5I8oEqbk2ZBmQfXCrZbUFb,0.853,0.477,8,-6.697,1,0.0362,0.401,0.0,0.111,0.8,92.03,audio_features,235747,4
1041,Tranquility Base Hotel & Casino,Arctic Monkeys,5904665,2URDbWGmPz3vhagl25p8OC,0.584,0.835,9,-4.326,0,0.0297,0.0411,0.0147,0.199,0.781,142.2,audio_features,212093,4
1042,1.5,21 Savage,5894178,2wOXxtHZgRkkrkEbKLzzqs,0.885,0.52,1,-8.353,1,0.359,0.000244,1.16e-06,0.454,0.306,84.022,audio_features,148656,4
1043,Let It All Work Out,Lil Wayne,5859639,3BUWNzPWz2mDbptZmGEXpB,0.551,0.562,8,-6.862,0,0.163,0.0218,0.0,0.302,0.438,135.679,audio_features,316192,4
1044,Hurt Feelings,Mac Miller,5845682,5p7GiBZNL1afJJDUrOA6C8,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,audio_features,245640,4
1045,Broken Arrows,Avicii,5843204,2BVVmJQZv4fOPWavI9mkIj,0.634,0.674,7,-7.145,1,0.0465,0.0487,0.00116,0.102,0.298,115.995,audio_features,232760,4
1046,Jumpsuit,Twenty One Pilots,5834825,1E1uGhNdBe6Dddbgs2KqtZ,0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,audio_features,238560,4
1047,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,5834119,2bzitsPcImYC6DZWvvLCQi,0.634,0.662,6,-7.543,1,0.0325,0.000479,0.00142,0.111,0.244,90.011,audio_features,210933,4
1048,NI BIEN NI MAL,Bad Bunny,5785233,278kSqsZIiYp8p3QjYAqa8,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,audio_features,236216,4
1049,Life is Beautiful,Lil Peep,5766900,5rYpwP1dHWGVMrSZbTmt3e,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,audio_features,207587,4
1050,Asesina - Original mix,"Brytiago, Darell, Barloe Team",5745778,56CvVCJYRQNWwM4vF4neCD,0.835,0.703,10,-4.177,0,0.231,0.56,0.0,0.144,0.502,94.211,audio_features,187255,4
1051,break da law,21 Savage,5720004,5ZSIExfQuVv69tw5Qw3yDl,0.904,0.575,1,-7.823,1,0.346,0.0493,0.0,0.256,0.359,141.037,audio_features,177748,4
1052,Come Back to Earth,Mac Miller,5713873,01z2fBGB8Hl3Jd3zXe4IXR,0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,audio_features,161840,4
1053,All These Years,Camila Cabello,5700595,4XLu3tTSZiPFVC9mmuR6Zp,0.732,0.436,1,-7.409,0,0.117,0.609,0.0,0.108,0.475,94.852,audio_features,164373,4
1054,For A Better Day,Avicii,5691014,3c3XJ9P1BjOtmNXKvdVyHK,0.631,0.836,2,-3.386,0,0.0343,0.0482,0.139,0.135,0.321,134.987,audio_features,206067,4
1055,Sex with My Ex,Lil Peep,5651686,0H1Had94fszD13qsFsP1U5,0.497,0.77,6,-4.298,1,0.0757,0.0472,0.0,0.102,0.47,167.892,audio_features,213640,4
1056,You Make Me,Avicii,5634599,7HC3sppue0re7HPfo5zscF,0.586,0.727,6,-4.799,1,0.039,0.00247,0.0107,0.152,0.496,124.99,audio_features,233347,4
1057,Majesty (with Labrinth & feat. Eminem),"Nicki Minaj, Labrinth, Eminem",5633462,38TgLPNHsPzgqri5G4SPun,0.81,0.73,11,-5.209,0,0.223,0.314,0.0,0.105,0.568,157.004,audio_features,295653,4
1058,Jingle Bells - Remastered 1999,Frank Sinatra,5630097,4HEOgBHRCExyYVeTyrXsnL,0.512,0.339,8,-13.119,1,0.0498,0.727,0.0,0.0977,0.951,174.609,audio_features,120693,4
1059,Tints (feat. Kendrick Lamar),"Anderson .Paak, Kendrick Lamar",5600121,1gnwGVoG7V08vMX3hyr90x,0.805,0.833,1,-6.73,0,0.12,0.0859,0.0,0.0578,0.703,109.076,audio_features,268400,4
1060,CABRIOLET (feat. Sfera Ebbasta),"Salmo, Sfera Ebbasta",5587509,7wC76LWyNxaP3hjGzbWOcN,0.548,0.531,0,-7.436,1,0.264,0.15,1.05e-05,0.0919,0.309,150.058,audio_features,185573,4
1061,Thriller,Michael Jackson,5586180,3S2R0EVwBSAVMd5UMgKTL0,0.773,0.859,11,-4.913,1,0.0747,0.0855,0.00018,0.914,0.813,118.458,audio_features,357267,4
1062,Yes Indeed,"Lil Baby, Drake",5580381,1wsf1YFQSYND45y0GzJmf7,0.964,0.346,5,-9.309,0,0.53,0.035,0.0,0.108,0.562,119.958,audio_features,142273,4
1063,Machine,Imagine Dragons,5563076,4uGY9CqDtGtaTTLg1cgsWD,0.638,0.679,4,-5.278,1,0.0425,0.0016,0.00655,0.121,0.596,81.045,audio_features,181880,4
1064,Paradise,BTS,5560683,01dmH2IPkrLNWIMPNXlreE,0.519,0.828,5,-5.523,1,0.365,0.214,0.0,0.0571,0.929,139.413,audio_features,211224,4
1065,I Love You Dwayne,Lil Wayne,5553668,3ZVw1HR1QAQoKBygbhG4CE,0.647,0.814,11,-16.493,0,0.941,0.81,0.0,0.445,0.0787,140.685,audio_features,120303,3
1066,Mess,Lil Wayne,5543367,6y4pOReFqH2wzo4CV91cZC,0.641,0.579,9,-8.276,1,0.0896,0.479,9.58e-05,0.214,0.421,145.995,audio_features,212428,4
1067,I Saw Mommy Kissing Santa Claus,The Jackson 5,5537692,0vmANNClszGQZ0FISySK61,0.571,0.585,3,-11.694,1,0.0548,0.301,1.91e-05,0.688,0.732,128.487,audio_features,179667,4
1068,Man of the Woods,Justin Timberlake,5517667,4KTU5aa5s547f1JF5DImhF,0.624,0.452,0,-8.206,1,0.0681,0.315,1.02e-05,0.311,0.724,199.775,audio_features,243987,4
1069,asmr,21 Savage,5516007,2QgfDF0fQ4sskDthP8MG5w,0.84,0.543,1,-7.738,1,0.476,0.0399,0.0,0.117,0.161,170.067,audio_features,171714,4
1070,If You Know You Know,Pusha T,5513542,6bGwKHXHNLmTy6yt147FPh,0.46,0.697,6,-5.954,0,0.325,0.0186,0.0,0.362,0.701,153.426,audio_features,202120,4
1071,Jet Lag (feat. Young Scooter),"Future, Juice WRLD, Young Scooter",5492731,2OsDoAzo5SGq10qwmKSQBv,0.81,0.458,4,-7.495,0,0.105,0.266,0.0,0.174,0.493,125.049,audio_features,271067,4
1072,Magic Shop,BTS,5487460,22ryCgQttpV7oCrn7llGRu,0.541,0.661,1,-5.838,1,0.0889,0.103,0.0,0.0779,0.285,149.926,audio_features,275696,4
1073,Fukk Sleep (feat. FKA twigs),"A$AP Rocky, FKA twigs",5486769,1AqemxWsT0iGg5Lvkm16Bt,0.798,0.412,2,-9.305,1,0.36,0.443,7.43e-05,0.219,0.304,135.959,audio_features,192973,4
1074,State Of Emergency,"Logic, 2 Chainz",5479510,58cvckETahSOG74RP5WE99,0.675,0.675,0,-7.527,1,0.283,0.0826,0.0,0.12,0.622,173.922,audio_features,154373,4
1075,Consequences,Camila Cabello,5470405,7sTtHHrD0zDpmzQzH3zegz,0.455,0.292,0,-6.792,1,0.0563,0.889,0.0,0.106,0.43,84.339,audio_features,178467,5
1076,Love Maze,BTS,5462723,645YBsxhFPSOKxGep3uHLv,0.636,0.876,9,-4.652,1,0.0617,0.0487,0.0,0.0728,0.759,149.932,audio_features,221529,4
1077,Little Saint Nick - 1991 Remix,The Beach Boys,5461546,5xlS0QkVrSH7ssEbBgBzbM,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,audio_features,118840,4
1078,Nico and the Niners,Twenty One Pilots,5457153,5SehvGGC53A7SZKCLXQcyt,0.728,0.602,9,-7.748,0,0.185,0.0699,7.01e-06,0.318,0.328,140.081,audio_features,225040,4
1079,Give Yourself A Try,The 1975,5439701,619pVMIK3WvX529JIkQTY3,0.331,0.784,11,-5.002,1,0.0561,3.12e-05,0.0,0.427,0.902,182.964,audio_features,197672,4
1080,Smithereens,Twenty One Pilots,5413737,5G6Gt9RtNaeIE418pd4yre,0.764,0.548,6,-7.627,1,0.14,0.296,1.01e-05,0.0769,0.519,151.02,audio_features,177040,4
1081,Thru Your Phone,Cardi B,5410782,74cVJfmK18rhWnscIpGXjt,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,audio_features,188524,4
1082,Take One,Kodak Black,5380311,6fI3tBVND8zUXZi9rr2Yps,0.657,0.613,1,-7.308,1,0.465,0.123,0.0,0.314,0.485,174.027,audio_features,165517,4
1083,Floor 555,XXXTENTACION,5368121,6r7ULK6c5CLVvImjTIztl1,0.695,0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219,audio_features,93447,4
1084,134340,BTS,5367758,38td8VabuKlQt72Q2VnhbO,0.664,0.688,11,-6.466,0,0.0543,0.153,9.14e-05,0.173,0.65,106.022,audio_features,230063,4
1085,Emoji A Chain,Migos,5354839,0G9rmRmQDFk9O2tzZLyRkc,0.894,0.324,1,-8.24,1,0.179,0.0399,0.0,0.126,0.407,139.972,audio_features,315185,4
1086,Berlin lebt,Capital Bra,5338012,1uJ7IQJdeAvmUDpIyZb0be,0.651,0.655,2,-6.652,1,0.373,0.139,1.45e-06,0.104,0.393,78.665,audio_features,183829,4
1087,Neon Gravestones,Twenty One Pilots,5334061,0sXvjZV7p4uvyPN4uQo3FH,0.73,0.427,11,-9.834,0,0.138,0.379,0.000309,0.0893,0.392,149.45,audio_features,240267,3
1088,Money Bag,Cardi B,5329555,1vBeIXlzbAieGoDqInav5j,0.947,0.788,10,-6.138,0,0.124,0.107,0.000691,0.108,0.454,129.977,audio_features,229005,4
1089,STAI ZITTO (feat. Fabri Fibra),"Salmo, Fabri Fibra",5326485,2rgOAX5Cj3pk8JFnaPwJbd,0.705,0.796,6,-5.214,1,0.295,0.0917,0.0,0.335,0.909,100.196,audio_features,202573,4
1090,Happy Birthday,Sfera Ebbasta,5321199,7Cw97917dvg5xm6XMAA4Y2,0.792,0.777,8,-4.402,0,0.0454,0.0455,5.34e-05,0.293,0.696,137.05,audio_features,170707,4
1091,Last Memory,Takeoff,5313114,1fvCggAYrW0VtCljtqv4h2,0.854,0.708,1,-5.805,0,0.244,0.175,0.0,0.241,0.172,118.032,audio_features,162133,4
1092,Love Scars 3,Trippie Redd,5307147,0AcicReEGm1qcENjqzh1Tg,0.544,0.524,8,-7.914,1,0.0621,0.136,0.0,0.106,0.117,81.982,audio_features,129429,4
1093,Used 2,Lil Wayne,5306289,68lOQPb5tX8U2cQRuas0L2,0.677,0.665,5,-6.949,1,0.487,0.337,0.0,0.115,0.522,87.637,audio_features,240199,4
1094,Checklist (with Calvin Harris) (feat. WizKid),"Normani, Calvin Harris, WizKid",5300328,5xesHO6GLWTrjsKOjAXRmf,0.89,0.624,1,-3.966,1,0.103,0.0937,5.44e-06,0.0903,0.762,116.056,audio_features,169814,4
1095,Where Were You In The Morning?,Shawn Mendes,5294083,5cuRYDNIcSu5noyXQpULKg,0.708,0.517,7,-7.466,1,0.0618,0.556,0.0,0.0992,0.457,87.992,audio_features,200613,4
1096,IL CIELO NELLA STANZA (feat. NSTASIA),"Salmo, NSTASIA",5287257,2fkVZYFv9hOejIsLzZy8ad,0.755,0.501,1,-9.551,1,0.189,0.0867,1.45e-06,0.146,0.267,134.998,audio_features,186213,4
1097,Supplies,Justin Timberlake,5286969,4Z6YruMINNspGet1gQyYlK,0.793,0.554,11,-6.624,0,0.0451,0.00695,0.0,0.127,0.225,119.993,audio_features,225600,4
1098,Lucid Dreams,Juice WRLD,5274078,32iYwQ4OYiurnGnOfJ1aEh,0.437,0.481,11,-9.681,0,0.237,0.377,0.0,0.33,0.216,83.606,audio_features,239947,4
1099,Hope,"The Chainsmokers, Winona Oak",5273234,4BiiOzZCrXEzHRLYcYFiD5,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,audio_features,180120,4
1100,gun smoke,21 Savage,5258620,4f1XXGjZZ9EkFkrbPJek6X,0.809,0.461,10,-5.677,0,0.0907,0.000832,4.43e-05,0.143,0.325,85.992,audio_features,167410,4
1101,Baby (feat. MARINA & Luis Fonsi),"Clean Bandit, MARINA, Luis Fonsi",5252329,1fLhGF1JfGQYj6EZLndD86,0.755,0.74,0,-5.354,0,0.04,0.356,1.05e-05,0.0994,0.33,116.946,audio_features,205440,4
1102,Lonesome Train,Stan Kenton,5251429,46DwQbCUzWr4bT0Uu2lDK8,0.534,0.211,6,-12.715,1,0.0247,0.464,0.0,0.132,0.193,93.236,audio_features,168040,4
1103,Get Dripped (feat. Playboi Carti),"Lil Yachty, Playboi Carti",5245232,3m2aDCqn8eT5ElXDUiboGU,0.95,0.489,8,-8.411,1,0.462,0.105,0.0,0.411,0.919,130.021,audio_features,158769,4
1104,American Sports,Arctic Monkeys,5238316,2HbYLDA1SigY1ilC94ieVu,0.372,0.865,7,-4.288,0,0.0513,0.00169,0.00293,0.127,0.594,176.689,audio_features,158040,3
1105,In the Dark,Camila Cabello,5220504,1GO9vCm5Cra5uWGSWQ5mGK,0.425,0.548,7,-6.762,1,0.114,0.21,0.0,0.115,0.282,175.756,audio_features,219827,4
1106,Higher We Go - Intro,Migos,5211916,43dOwOq0mB4i6j4SpcSkqC,0.825,0.547,8,-3.938,1,0.0859,0.0936,0.0,0.22,0.184,152.007,audio_features,255849,4
1107,ball w/o you,21 Savage,5196483,50a8bKqlwDEqeiEknrzkTO,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,audio_features,195047,4
1108,Demon,Lil Wayne,5191797,1kaxyXcAi5ZHF3Q94QXsHK,0.754,0.615,4,-5.346,0,0.171,0.275,0.0,0.13,0.349,140.036,audio_features,214314,4
1109,Have Yourself A Merry Little Christmas,Judy Garland,5168019,4eqne0oIdt9GW2ubiliny0,0.273,0.161,6,-16.091,1,0.0357,0.961,0.000905,0.112,0.111,64.16,audio_features,162200,4
1110,Síguelo Bailando,Ozuna,5167593,6Vf5qHrEJSkVYgyvYJ6QXs,0.85,0.663,9,-7.33,0,0.0781,0.22,0.000173,0.109,0.619,97.975,audio_features,226612,4
1111,Demons and Angels (feat. Juice WRLD),"A Boogie Wit da Hoodie, Juice WRLD",5158810,3L19besdNQzd342qL78xqm,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,audio_features,214593,4
1112,Pretty Little Fears (feat. J. Cole),"6LACK, J. Cole",5158068,4at3d5QWnlibMVN75ECDrp,0.61,0.458,9,-11.336,1,0.36,0.696,0.000103,0.0852,0.246,192.099,audio_features,240342,4
1113,Start This Shit Off Right (feat. Ashanti & Mack Maine),"Lil Wayne, Ashanti, Mack Maine",5133296,6wqWfSOZvTK18SAczoYm1L,0.865,0.568,0,-5.112,1,0.24,0.0206,0.0,0.186,0.882,90.986,audio_features,280309,4
1114,WIFI LIT,Future,5117516,6WlxcZKpEV6Bwe9InoVhMp,0.884,0.579,2,-6.847,1,0.299,0.064,2.38e-06,0.182,0.313,144.973,audio_features,176630,4
1115,You Be Love (feat. Billy Raffoul),"Avicii, Billy Raffoul",5109837,12ip0ceCeszDTDFxDY1AXJ,0.826,0.466,4,-7.521,0,0.0425,0.0351,0.0092,0.0833,0.548,124.95,audio_features,207546,4
1116,out for the night,21 Savage,5090573,0ZKKJTv21zJpNrKiL0LYyV,0.841,0.695,9,-5.625,1,0.415,0.001,4.26e-05,0.189,0.408,173.368,audio_features,137232,4
1117,Intro: Singularity,BTS,5084486,6ePyl2ns4b7MVYhjsj32ZK,0.775,0.271,1,-9.131,0,0.092,0.554,0.00285,0.112,0.204,104.001,audio_features,196998,3
1118,SMASH! - feat. PnB Rock,"XXXTENTACION, PnB Rock",5079564,6rAGFgcGtlIdYxlhDizXNo,0.819,0.513,6,-9.005,0,0.433,0.153,0.0,0.138,0.607,140.032,audio_features,109556,4
